88,u0001f638,grinning_cat_face_with_smiling_eyes,"cat,eye,face,grin,smile"
89,u0001f639,cat_face_with_tears_of_joy,"cat,face,joy,tear"
90,u0001f63b,smiling_cat_face_with_heart-eyes,"cat,eye,face,love,smile"
91,u0001f63c,cat_face_with_wry_smile,"cat,face,ironic,smile,wry"
92,u0001f63d,kissing_cat_face_with_closed_eyes,"cat,eye,face,kiss"
93,u0001f640,weary_cat_face,"cat,face,oh,surprised,weary"
94,u0001f63f,crying_cat_face,"cat,cry,face,sad,tear"
95,u0001f63e,pouting_cat_face,"cat,face,pouting"
96,u0001f648,see-no-evil_monkey,"evil,face,forbidden,gesture,monkey,no,not,prohibited,see"
97,u0001f649,hear-no-evil_monkey,"evil,face,forbidden,gesture,hear,monkey,no,not,prohibited"
98,u0001f64a,speak-no-evil_monkey,"evil,face,forbidden,gesture,monkey,no,not,prohibited,speak"
99,u0001f466,boy,"boy,young"
100,u0001f466_u0001f3fb,boy:_light_skin_tone,"boy,light_skin_tone,young"
101,u0001f466_u0001f3fc,boy:_medium-light_skin_tone,"boy,medium-light_skin_tone,young"
102,u0001f466_u0001f3fd,boy:_medium_skin_tone,"boy,medium_skin_tone,young"
103,u0001f466_u0001f3fe,boy:_medium-dark_skin_tone,"boy,medium-dark_skin_tone,young"
104,u0001f466_u0001f3ff,boy:_dark_skin_tone,"boy,dark_skin_tone,young"
105,u0001f467,girl,"virgo,young,zodiac"
106,u0001f467_u0001f3fb,girl:_light_skin_tone,"light_skin_tone,virgo,young,zodiac"
107,u0001f467_u0001f3fc,girl:_medium-light_skin_tone,"medium-light_skin_tone,virgo,young,zodiac"
108,u0001f467_u0001f3fd,girl:_medium_skin_tone,"medium_skin_tone,virgo,young,zodiac"
109,u0001f467_u0001f3fe,girl:_medium-dark_skin_tone,"medium-dark_skin_tone,virgo,young,zodiac"
110,u0001f467_u0001f3ff,girl:_dark_skin_tone,"dark_skin_tone,virgo,young,zodiac"
111,u0001f468,man,man
112,u0001f468_u0001f3fb,man:_light_skin_tone,"light_skin_tone,man"
113,u0001f468_u0001f3fc,man:_medium-light_skin_tone,"man,medium-light_skin_tone"
114,u0001f468_u0001f3fd,man:_medium_skin_tone,"man,medium_skin_tone"
115,u0001f468_u0001f3fe,man:_medium-dark_skin_tone,"man,medium-dark_skin_tone"
116,u0001f468_u0001f3ff,man:_dark_skin_tone,"dark_skin_tone,man"
117,u0001f469,woman,woman
118,u0001f469_u0001f3fb,woman:_light_skin_tone,"light_skin_tone,woman"
119,u0001f469_u0001f3fc,woman:_medium-light_skin_tone,"medium-light_skin_tone,woman"
120,u0001f469_u0001f3fd,woman:_medium_skin_tone,"medium_skin_tone,woman"
121,u0001f469_u0001f3fe,woman:_medium-dark_skin_tone,"medium-dark_skin_tone,woman"
122,u0001f469_u0001f3ff,woman:_dark_skin_tone,"dark_skin_tone,woman"
123,u0001f474,old_man,"man,old"
124,u0001f474_u0001f3fb,old_man:_light_skin_tone,"light_skin_tone,man,old"
125,u0001f474_u0001f3fc,old_man:_medium-light_skin_tone,"man,medium-light_skin_tone,old"
126,u0001f474_u0001f3fd,old_man:_medium_skin_tone,"man,medium_skin_tone,old"
127,u0001f474_u0001f3fe,old_man:_medium-dark_skin_tone,"man,medium-dark_skin_tone,old"
128,u0001f474_u0001f3ff,old_man:_dark_skin_tone,"dark_skin_tone,man,old"
129,u0001f475,old_woman,"old,woman"
130,u0001f475_u0001f3fb,old_woman:_light_skin_tone,"light_skin_tone,old,woman"
131,u0001f475_u0001f3fc,old_woman:_medium-light_skin_tone,"medium-light_skin_tone,old,woman"
132,u0001f475_u0001f3fd,old_woman:_medium_skin_tone,"medium_skin_tone,old,woman"
133,u0001f475_u0001f3fe,old_woman:_medium-dark_skin_tone,"medium-dark_skin_tone,old,woman"
134,u0001f475_u0001f3ff,old_woman:_dark_skin_tone,"dark_skin_tone,old,woman"
135,u0001f476,baby,"baby,young"
136,u0001f476_u0001f3fb,baby:_light_skin_tone,"baby,light_skin_tone,young"
137,u0001f476_u0001f3fc,baby:_medium-light_skin_tone,"baby,medium-light_skin_tone,young"
138,u0001f476_u0001f3fd,baby:_medium_skin_tone,"baby,medium_skin_tone,young"
139,u0001f476_u0001f3fe,baby:_medium-dark_skin_tone,"baby,medium-dark_skin_tone,young"
140,u0001f476_u0001f3ff,baby:_dark_skin_tone,"baby,dark_skin_tone,young"
141,u0001f47c,baby_angel,"angel,baby,face,fairy_tale,fantasy"
142,u0001f47c_u0001f3fb,baby_angel:_light_skin_tone,"angel,baby,face,fairy_tale,fantasy,light_skin_tone"
143,u0001f47c_u0001f3fc,baby_angel:_medium-light_skin_tone,"angel,baby,face,fairy_tale,fantasy,medium-light_skin_tone"
144,u0001f47c_u0001f3fd,baby_angel:_medium_skin_tone,"angel,baby,face,fairy_tale,fantasy,medium_skin_tone"
145,u0001f47c_u0001f3fe,baby_angel:_medium-dark_skin_tone,"angel,baby,face,fairy_tale,fantasy,medium-dark_skin_tone"
146,u0001f47c_u0001f3ff,baby_angel:_dark_skin_tone,"angel,baby,dark_skin_tone,face,fairy_tale,fantasy"
147,u0001f46e,police_officer,"cop,officer,police"
148,u0001f46e_u0001f3fb,police_officer:_light_skin_tone,"cop,light_skin_tone,officer,police"
149,u0001f46e_u0001f3fc,police_officer:_medium-light_skin_tone,"cop,medium-light_skin_tone,officer,police"
150,u0001f46e_u0001f3fd,police_officer:_medium_skin_tone,"cop,medium_skin_tone,officer,police"
151,u0001f46e_u0001f3fe,police_officer:_medium-dark_skin_tone,"cop,medium-dark_skin_tone,officer,police"
152,u0001f46e_u0001f3ff,police_officer:_dark_skin_tone,"cop,dark_skin_tone,officer,police"
153,u0001f575,detective,"detective,sleuth,spy"
154,u0001f575_u0001f3fb,detective:_light_skin_tone,"detective,light_skin_tone,sleuth,spy"
155,u0001f575_u0001f3fc,detective:_medium-light_skin_tone,"detective,medium-light_skin_tone,sleuth,spy"
156,u0001f575_u0001f3fd,detective:_medium_skin_tone,"detective,medium_skin_tone,sleuth,spy"
157,u0001f575_u0001f3fe,detective:_medium-dark_skin_tone,"detective,medium-dark_skin_tone,sleuth,spy"
158,u0001f575_u0001f3ff,detective:_dark_skin_tone,"dark_skin_tone,detective,sleuth,spy"
159,u0001f482,guard,guard
160,u0001f482_u0001f3fb,guard:_light_skin_tone,"guard,light_skin_tone"
161,u0001f482_u0001f3fc,guard:_medium-light_skin_tone,"guard,medium-light_skin_tone"
162,u0001f482_u0001f3fd,guard:_medium_skin_tone,"guard,medium_skin_tone"
163,u0001f482_u0001f3fe,guard:_medium-dark_skin_tone,"guard,medium-dark_skin_tone"
164,u0001f482_u0001f3ff,guard:_dark_skin_tone,"dark_skin_tone,guard"
165,u0001f477,construction_worker,"construction,hat,worker"
166,u0001f477_u0001f3fb,construction_worker:_light_skin_tone,"construction,hat,light_skin_tone,worker"
167,u0001f477_u0001f3fc,construction_worker:_medium-light_skin_tone,"construction,hat,medium-light_skin_tone,worker"
168,u0001f477_u0001f3fd,construction_worker:_medium_skin_tone,"construction,hat,medium_skin_tone,worker"
169,u0001f477_u0001f3fe,construction_worker:_medium-dark_skin_tone,"construction,hat,medium-dark_skin_tone,worker"
170,u0001f477_u0001f3ff,construction_worker:_dark_skin_tone,"construction,dark_skin_tone,hat,worker"
171,u0001f473,person_wearing_turban,turban
172,u0001f473_u0001f3fb,person_wearing_turban:_light_skin_tone,"light_skin_tone,turban"
173,u0001f473_u0001f3fc,person_wearing_turban:_medium-light_skin_tone,"medium-light_skin_tone,turban"
174,u0001f473_u0001f3fd,person_wearing_turban:_medium_skin_tone,"medium_skin_tone,turban"
175,u0001f473_u0001f3fe,person_wearing_turban:_medium-dark_skin_tone,"medium-dark_skin_tone,turban"
176,u0001f473_u0001f3ff,person_wearing_turban:_dark_skin_tone,"dark_skin_tone,turban"
177,u0001f471,blond-haired_person,blond
178,u0001f471_u0001f3fb,blond-haired_person:_light_skin_tone,"blond,light_skin_tone"
179,u0001f471_u0001f3fc,blond-haired_person:_medium-light_skin_tone,"blond,medium-light_skin_tone"
180,u0001f471_u0001f3fd,blond-haired_person:_medium_skin_tone,"blond,medium_skin_tone"
181,u0001f471_u0001f3fe,blond-haired_person:_medium-dark_skin_tone,"blond,medium-dark_skin_tone"
182,u0001f471_u0001f3ff,blond-haired_person:_dark_skin_tone,"blond,dark_skin_tone"
183,u0001f385,santa_claus,"celebration,christmas,claus,father,santa"
184,u0001f385_u0001f3fb,santa_claus:_light_skin_tone,"celebration,christmas,claus,father,light_skin_tone,santa"
185,u0001f385_u0001f3fc,santa_claus:_medium-light_skin_tone,"celebration,christmas,claus,father,medium-light_skin_tone,santa"
186,u0001f385_u0001f3fd,santa_claus:_medium_skin_tone,"celebration,christmas,claus,father,medium_skin_tone,santa"
187,u0001f385_u0001f3fe,santa_claus:_medium-dark_skin_tone,"celebration,christmas,claus,father,medium-dark_skin_tone,santa"
188,u0001f385_u0001f3ff,santa_claus:_dark_skin_tone,"celebration,christmas,claus,dark_skin_tone,father,santa"
189,u0001f936,mrs._claus,"celebration,christmas,claus,mother,mrs."
190,u0001f936_u0001f3fb,mrs._claus:_light_skin_tone,"celebration,christmas,claus,light_skin_tone,mother,mrs."
191,u0001f936_u0001f3fc,mrs._claus:_medium-light_skin_tone,"celebration,christmas,claus,medium-light_skin_tone,mother,mrs."
192,u0001f936_u0001f3fd,mrs._claus:_medium_skin_tone,"celebration,christmas,claus,medium_skin_tone,mother,mrs."
193,u0001f936_u0001f3fe,mrs._claus:_medium-dark_skin_tone,"celebration,christmas,claus,medium-dark_skin_tone,mother,mrs."
194,u0001f936_u0001f3ff,mrs._claus:_dark_skin_tone,"celebration,christmas,claus,dark_skin_tone,mother,mrs."
195,u0001f478,princess,"fairy_tale,fantasy"
196,u0001f478_u0001f3fb,princess:_light_skin_tone,"fairy_tale,fantasy,light_skin_tone"
197,u0001f478_u0001f3fc,princess:_medium-light_skin_tone,"fairy_tale,fantasy,medium-light_skin_tone"
198,u0001f478_u0001f3fd,princess:_medium_skin_tone,"fairy_tale,fantasy,medium_skin_tone"
199,u0001f478_u0001f3fe,princess:_medium-dark_skin_tone,"fairy_tale,fantasy,medium-dark_skin_tone"
200,u0001f478_u0001f3ff,princess:_dark_skin_tone,"dark_skin_tone,fairy_tale,fantasy"
201,u0001f934,prince,prince
202,u0001f934_u0001f3fb,prince:_light_skin_tone,"light_skin_tone,prince"
203,u0001f934_u0001f3fc,prince:_medium-light_skin_tone,"medium-light_skin_tone,prince"
204,u0001f934_u0001f3fd,prince:_medium_skin_tone,"medium_skin_tone,prince"
205,u0001f934_u0001f3fe,prince:_medium-dark_skin_tone,"medium-dark_skin_tone,prince"
206,u0001f934_u0001f3ff,prince:_dark_skin_tone,"dark_skin_tone,prince"
207,u0001f470,bride_with_veil,"bride,veil,wedding"
208,u0001f470_u0001f3fb,bride_with_veil:_light_skin_tone,"bride,light_skin_tone,veil,wedding"
